Payee Name,Agency,Zip Code,Amount,Payment Description
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,397.35,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,444,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,5647.9,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,5786.75,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,3134.75,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2676.4,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2572.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,969.84,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,687.59,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,727.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,727.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2494.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1582.22,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,794.7,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,667.19,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,632.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,93.55,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,858.72,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1379.18,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,504.05,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,418.36,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,157.47,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,539.85,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,333.9,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,967.9,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,2645.25,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,780.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,887.59,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,420,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,842.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1589.4,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,727.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1112.1,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,896,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1602.44,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1365.57,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,896.99,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1012.05,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,798.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,679.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3032.7,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3465,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3465,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,15027.3,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,147.5,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,121.22,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1023.36,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,10922.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3404.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1397.16,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,454.98,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,171.07,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,395,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,359.94,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,184.51,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,10185,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1796.3,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,64.55,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,123.02,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,7008.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,8015.6,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,2555.25,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2310,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,842.88,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1113.48,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1024.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,886.4,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,6065.4,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,8634.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,113.41,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,4014.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,632.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,727.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,504.05,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,512.75,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,363.75,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1453.34,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,916.71,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,718.72,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1589.4,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,747.99,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,698.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,524.03,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,502.75,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,1250.42,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,2265.3,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,1648.2,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,697.51,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1606.44,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,465.44,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,702.04,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,9674.5,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,7145.08,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1109.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,200,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,6701.05,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,6041.39,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,-210,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,-1050,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,887.52,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,486.84,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,491.29,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2360.96,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,5195.45,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,2540.25,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,3213.75,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,289.95,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,274.95,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1619.44,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,45,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,264.32,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,35,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1880.76,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1290.04,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,666.84,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,612.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1820.76,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1304.24,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,6141.4,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,5709.1,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,252.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,322.75,TIRES/TUBES
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,2312.55,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,1664.15,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,6056.01,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,2267.65,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,474.95,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,371.94,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2077.96,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,45,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1267.4,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,154.6,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,538.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,791.25,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,727.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,316.24,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1417.22,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,670.84,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2087.96,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2063.58,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2077.96,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,397.35,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1199.36,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1426.1,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,642.72,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1057.64,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,727.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1027.03,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,727.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,45,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,221,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,265.12,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2191.9,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,11412.72,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,5352.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,390,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,783,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,330,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,45,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,780.6,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1211.16,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2087.96,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,5810.8,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1473.24,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,159.43,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3765.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,1164.3,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,8663.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2048,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,491.2,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,149.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,621.64,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,994.56,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,577.08,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2677.12,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3402.26,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,17376.4,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,412.95,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,219.95,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,324.05,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1973.76,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,219.95,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,220.95,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,846.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,716.72,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1091.77,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,596.12,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,716.72,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1416.12,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1451.44,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,12422.94,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,274.95,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,274.95,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,746.8,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,329.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,907.04,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,2095.96,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,457.19,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,731.5,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,788.43,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,4424.08,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,6643.96,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,137.97,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,160.43,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,529.08,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,304.79,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1298.04,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1459.24,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,4199.92,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1449.44,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,649.02,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1314.24,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,373.54,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1270.24,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,60,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,442.95,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,42,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1274.04,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,81.95,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,751.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,606.1,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,465.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,727.38,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,5342.7,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,519.56,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,4197.08,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,561.92,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3401.07,TIRES/TUBES
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,314.95,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,385.4,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,916.8,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,8049.54,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,394.9,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,394.9,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,324.51,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,701.58,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1612.44,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,4936.93,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,683.72,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,1160.04,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,515.55,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,751.48,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,232.95,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,764.62,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,50,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,115,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,611.72,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,756.67,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,ENVIRONMENT,21701,380.45,OTHER VEHICLE AND HEAVY EQUIPMENT REPAIR & MAINT
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3773.92,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2021.8,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,2310,TIRES/TUBES
DONALD B RICE TIRE CO INC,CENTRAL SERVICES,21701,3319.6,TIRES/TUBES
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,151.77,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,721.49,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,350.79,OUTSIDE VEH & HVY EQ REPA
DONALD B RICE TIRE CO INC,FIRE/EMS,21701,253.95,OUTSIDE VEH & HVY EQ REPA
